25,-19.565,-25,-19.565
25,-19.538,-25,-19.538
25,-19.511,-25,-19.511
25,-19.483,-25,-19.483
25,-19.456,-25,-19.456
25,-19.429,-25,-19.429
25,-19.401,-25,-19.401
25,-19.374,-25,-19.374
25,-19.346,-25,-19.346
25,-19.318,-25,-19.318
25,-19.291,-25,-19.291
25,-19.263,-25,-19.263
25,-19.235,-25,-19.235
25,-19.207,-25,-19.207
25,-19.179,-25,-19.179
25,-19.151,-25,-19.151
25,-19.123,-25,-19.123
25,-19.095,-25,-19.095
25,-19.067,-25,-19.067
25,-19.038,-25,-19.038
25,-19.01,-25,-19.01
25,-18.982,-25,-18.982
25,-18.953,-25,-18.953
25,-18.925,-25,-18.925
25,-18.896,-25,-18.896
25,-18.868,-25,-18.868
25,-18.839,-25,-18.839
25,-18.81,-25,-18.81
25,-18.782,-25,-18.782
25,-18.753,-25,-18.753
25,-18.724,-25,-18.724
25,-18.695,-25,-18.695
25,-18.666,-25,-18.666
25,-18.637,-25,-18.637
25,-18.608,-25,-18.608
25,-18.579,-25,-18.579
25,-18.549,-25,-18.549
25,-18.52,-25,-18.52
25,-18.491,-25,-18.491
25,-18.461,-25,-18.461
25,-18.432,-25,-18.432
25,-18.402,-25,-18.402
25,-18.373,-25,-18.373
25,-18.343,-25,-18.343
25,-18.314,-25,-18.314
25,-18.284,-25,-18.284
25,-18.254,-25,-18.254
25,-18.224,-25,-18.224
25,-18.194,-25,-18.194
25,-18.164,-25,-18.164
25,-18.134,-25,-18.134
25,-18.104,-25,-18.104
25,-18.074,-25,-18.074
25,-18.044,-25,-18.044
25,-18.014,-25,-18.014
25,-17.983,-25,-17.983
25,-17.953,-25,-17.953
25,-17.923,-25,-17.923
25,-17.892,-25,-17.892
25,-17.862,-25,-17.862
25,-17.831,-25,-17.831
25,-17.801,-25,-17.801
25,-17.77,-25,-17.77
25,-17.739,-25,-17.739
25,-17.708,-25,-17.708
25,-17.678,-25,-17.678
25,-17.647,-25,-17.647
25,-17.616,-25,-17.616
25,-17.585,-25,-17.585
25,-17.554,-25,-17.554
25,-17.523,-25,-17.523
25,-17.492,-25,-17.492
25,-17.46,-25,-17.46
25,-17.429,-25,-17.429
25,-17.398,-25,-17.398
25,-17.366,-25,-17.366
25,-17.335,-25,-17.335
25,-17.304,-25,-17.304
25,-17.272,-25,-17.272
25,-17.24,-25,-17.24
25,-17.209,-25,-17.209
25,-17.177,-25,-17.177
25,-17.145,-25,-17.145
25,-17.114,-25,-17.114
25,-17.082,-25,-17.082
25,-17.05,-25,-17.05
25,-17.018,-25,-17.018
25,-16.986,-25,-16.986
25,-16.954,-25,-16.954
25,-16.922,-25,-16.922
25,-16.89,-25,-16.89
25,-16.858,-25,-16.858
25,-16.825,-25,-16.825
25,-16.793,-25,-16.793
25,-16.761,-25,-16.761
25,-16.728,-25,-16.728
25,-16.696,-25,-16.696
25,-16.663,-25,-16.663
25,-16.631,-25,-16.631
25,-16.598,-25,-16.598
25,-16.566,-25,-16.566
25,-16.533,-25,-16.533
25,-16.5,-25,-16.5
25,-16.467,-25,-16.467
25,-16.434,-25,-16.434
25,-16.401,-25,-16.401
25,-16.369,-25,-16.369
25,-16.336,-25,-16.336
25,-16.302,-25,-16.302
25,-16.269,-25,-16.269
25,-16.236,-25,-16.236
25,-16.203,-25,-16.203
25,-16.17,-25,-16.17
25,-16.136,-25,-16.136
25,-16.103,-25,-16.103
25,-16.07,-25,-16.07
25,-16.036,-25,-16.036
25,-16.003,-25,-16.003
25,-15.969,-25,-15.969
25,-15.936,-25,-15.936
25,-15.902,-25,-15.902
25,-15.868,-25,-15.868
25,-15.835,-25,-15.835
25,-15.801,-25,-15.801
25,-15.767,-25,-15.767
25,-15.733,-25,-15.733
25,-15.699,-25,-15.699
25,-15.665,-25,-15.665
25,-15.631,-25,-15.631
25,-15.597,-25,-15.597
25,-15.563,-25,-15.563
25,-15.529,-25,-15.529
25,-15.494,-25,-15.494
25,-15.46,-25,-15.46
25,-15.426,-25,-15.426
25,-15.392,-25,-15.392
25,-15.357,-25,-15.357
25,-15.323,-25,-15.323
25,-15.288,-25,-15.288
25,-15.254,-25,-15.254
25,-15.219,-25,-15.219
25,-15.184,-25,-15.184
25,-15.15,-25,-15.15
25,-15.115,-25,-15.115
25,-15.08,-25,-15.08
25,-15.045,-25,-15.045
25,-15.011,-25,-15.011
25,-14.976,-25,-14.976
25,-14.941,-25,-14.941
25,-14.906,-25,-14.906
25,-14.871,-25,-14.871
25,-14.835,-25,-14.835
25,-14.8,-25,-14.8
25,-14.765,-25,-14.765
25,-14.73,-25,-14.73
25,-14.695,-25,-14.695
25,-14.659,-25,-14.659
25,-14.624,-25,-14.624
25,-14.589,-25,-14.589
25,-14.553,-25,-14.553
25,-14.518,-25,-14.518
25,-14.482,-25,-14.482
25,-14.446,-25,-14.446
25,-14.411,-25,-14.411
25,-14.375,-25,-14.375
25,-14.339,-25,-14.339
25,-14.304,-25,-14.304
25,-14.268,-25,-14.268
25,-14.232,-25,-14.232
25,-14.196,-25,-14.196
25,-14.16,-25,-14.16
25,-14.124,-25,-14.124
25,-14.088,-25,-14.088
25,-14.052,-25,-14.052
25,-14.016,-25,-14.016
25,-13.98,-25,-13.98
25,-13.944,-25,-13.944
25,-13.907,-25,-13.907
25,-13.871,-25,-13.871
25,-13.835,-25,-13.835
25,-13.798,-25,-13.798
25,-13.762,-25,-13.762
25,-13.726,-25,-13.726
25,-13.689,-25,-13.689
25,-13.653,-25,-13.653
25,-13.616,-25,-13.616
25,-13.579,-25,-13.579
25,-13.543,-25,-13.543
25,-13.506,-25,-13.506
25,-13.469,-25,-13.469
25,-13.432,-25,-13.432
25,-13.396,-25,-13.396
25,-13.359,-25,-13.359
25,-13.322,-25,-13.322
25,-13.285,-25,-13.285
25,-13.248,-25,-13.248
25,-13.211,-25,-13.211
25,-13.174,-25,-13.174
25,-13.137,-25,-13.137
25,-13.1,-25,-13.1
25,-13.062,-25,-13.062
25,-13.025,-25,-13.025
25,-12.988,-25,-12.988
25,-12.951,-25,-12.951
25,-12.913,-25,-12.913
25,-12.876,-25,-12.876
25,-12.839,-25,-12.839
25,-12.801,-25,-12.801
25,-12.764,-25,-12.764
25,-12.726,-25,-12.726
25,-12.688,-25,-12.688
25,-12.651,-25,-12.651
25,-12.613,-25,-12.613
25,-12.575,-25,-12.575
25,-12.538,-25,-12.538
25,-12.5,-25,-12.5
25,-12.462,-25,-12.462
25,-12.424,-25,-12.424
25,-12.386,-25,-12.386
25,-12.349,-25,-12.349
25,-12.311,-25,-12.311
25,-12.273,-25,-12.273
25,-12.235,-25,-12.235
25,-12.196,-25,-12.196
25,-12.158,-25,-12.158
25,-12.12,-25,-12.12
25,-12.082,-25,-12.082
25,-12.044,-25,-12.044
25,-12.006,-25,-12.006
25,-11.967,-25,-11.967
25,-11.929,-25,-11.929
25,-11.891,-25,-11.891
25,-11.852,-25,-11.852
25,-11.814,-25,-11.814
25,-11.775,-25,-11.775
25,-11.737,-25,-11.737
25,-11.698,-25,-11.698
25,-11.66,-25,-11.66
25,-11.621,-25,-11.621
25,-11.582,-25,-11.582
25,-11.544,-25,-11.544
25,-11.505,-25,-11.505
25,-11.466,-25,-11.466
25,-11.427,-25,-11.427
25,-11.389,-25,-11.389
25,-11.35,-25,-11.35
25,-11.311,-25,-11.311
25,-11.272,-25,-11.272
25,-11.233,-25,-11.233
25,-11.194,-25,-11.194
25,-11.155,-25,-11.155
25,-11.116,-25,-11.116
25,-11.077,-25,-11.077
25,-11.038,-25,-11.038
25,-10.998,-25,-10.998
25,-10.959,-25,-10.959
25,-10.92,-25,-10.92
25,-10.881,-25,-10.881
25,-10.841,-25,-10.841
25,-10.802,-25,-10.802
25,-10.763,-25,-10.763
25,-10.723,-25,-10.723
25,-10.684,-25,-10.684
25,-10.644,-25,-10.644
25,-10.605,-25,-10.605
25,-10.565,-25,-10.565
25,-10.526,-25,-10.526
25,-10.486,-25,-10.486
25,-10.447,-25,-10.447
25,-10.407,-25,-10.407
25,-10.367,-25,-10.367
25,-10.328,-25,-10.328
25,-10.288,-25,-10.288
25,-10.248,-25,-10.248
25,-10.208,-25,-10.208
25,-10.168,-25,-10.168
25,-10.129,-25,-10.129
25,-10.089,-25,-10.089
25,-10.049,-25,-10.049
25,-10.009,-25,-10.009
25,-9.9687,-25,-9.9687
25,-9.9287,-25,-9.9287
25,-9.8886,-25,-9.8886
25,-9.8485,-25,-9.8485
25,-9.8084,-25,-9.8084
25,-9.7683,-25,-9.7683
25,-9.7281,-25,-9.7281
25,-9.6879,-25,-9.6879
25,-9.6477,-25,-9.6477
25,-9.6074,-25,-9.6074
25,-9.5671,-25,-9.5671
25,-9.5268,-25,-9.5268
25,-9.4864,-25,-9.4864
25,-9.446,-25,-9.446
25,-9.4056,-25,-9.4056
25,-9.3652,-25,-9.3652
25,-9.3247,-25,-9.3247
25,-9.2842,-25,-9.2842
25,-9.2437,-25,-9.2437
25,-9.2031,-25,-9.2031
25,-9.1625,-25,-9.1625
25,-9.1219,-25,-9.1219
25,-9.0813,-25,-9.0813
25,-9.0406,-25,-9.0406
25,-8.9999,-25,-8.9999
25,-8.9592,-25,-8.9592
25,-8.9184,-25,-8.9184
25,-8.8777,-25,-8.8777
25,-8.8369,-25,-8.8369
25,-8.796,-25,-8.796
25,-8.7552,-25,-8.7552
25,-8.7143,-25,-8.7143
25,-8.6734,-25,-8.6734
25,-8.6325,-25,-8.6325
25,-8.5915,-25,-8.5915
25,-8.5505,-25,-8.5505
25,-8.5095,-25,-8.5095
25,-8.4684,-25,-8.4684
25,-8.4274,-25,-8.4274
25,-8.3863,-25,-8.3863
25,-8.3452,-25,-8.3452
25,-8.304,-25,-8.304
25,-8.2629,-25,-8.2629
25,-8.2217,-25,-8.2217
25,-8.1804,-25,-8.1804
25,-8.1392,-25,-8.1392
25,-8.0979,-25,-8.0979
25,-8.0566,-25,-8.0566
25,-8.0153,-25,-8.0153
25,-7.974,-25,-7.974
25,-7.9326,-25,-7.9326
25,-7.8912,-25,-7.8912
25,-7.8498,-25,-7.8498
25,-7.8084,-25,-7.8084
25,-7.7669,-25,-7.7669
25,-7.7254,-25,-7.7254
25,-7.6839,-25,-7.6839
25,-7.6424,-25,-7.6424
25,-7.6008,-25,-7.6008
25,-7.5592,-25,-7.5592
25,-7.5176,-25,-7.5176
25,-7.476,-25,-7.476
25,-7.4344,-25,-7.4344
25,-7.3927,-25,-7.3927
25,-7.351,-25,-7.351
25,-7.3093,-25,-7.3093
25,-7.2676,-25,-7.2676
25,-7.2258,-25,-7.2258
25,-7.184,-25,-7.184
25,-7.1422,-25,-7.1422
25,-7.1004,-25,-7.1004
25,-7.0585,-25,-7.0585
25,-7.0167,-25,-7.0167
25,-6.9748,-25,-6.9748
25,-6.9329,-25,-6.9329
25,-6.8909,-25,-6.8909
25,-6.849,-25,-6.849
25,-6.807,-25,-6.807
25,-6.765,-25,-6.765
25,-6.723,-25,-6.723
25,-6.681,-25,-6.681
25,-6.6389,-25,-6.6389
25,-6.5968,-25,-6.5968
25,-6.5547,-25,-6.5547
25,-6.5126,-25,-6.5126
25,-6.4705,-25,-6.4705
25,-6.4283,-25,-6.4283
25,-6.3861,-25,-6.3861
25,-6.3439,-25,-6.3439
25,-6.3017,-25,-6.3017
25,-6.2595,-25,-6.2595
25,-6.2172,-25,-6.2172
25,-6.175,-25,-6.175
25,-6.1327,-25,-6.1327
25,-6.0904,-25,-6.0904
25,-6.048,-25,-6.048
25,-6.0057,-25,-6.0057
25,-5.9633,-25,-5.9633
25,-5.921,-25,-5.921
25,-5.8786,-25,-5.8786
25,-5.8361,-25,-5.8361
25,-5.7937,-25,-5.7937
25,-5.7512,-25,-5.7512
25,-5.7088,-25,-5.7088
25,-5.6663,-25,-5.6663
25,-5.6238,-25,-5.6238
25,-5.5813,-25,-5.5813
25,-5.5387,-25,-5.5387
25,-5.4962,-25,-5.4962
25,-5.4536,-25,-5.4536
25,-5.411,-25,-5.411
25,-5.3684,-25,-5.3684
25,-5.3258,-25,-5.3258
25,-5.2831,-25,-5.2831
25,-5.2405,-25,-5.2405
25,-5.1978,-25,-5.1978
25,-5.1551,-25,-5.1551
25,-5.1124,-25,-5.1124
25,-5.0697,-25,-5.0697
25,-5.0269,-25,-5.0269
25,-4.9842,-25,-4.9842
25,-4.9414,-25,-4.9414
25,-4.8987,-25,-4.8987
25,-4.8559,-25,-4.8559
25,-4.813,-25,-4.813
25,-4.7702,-25,-4.7702
25,-4.7274,-25,-4.7274
25,-4.6845,-25,-4.6845
25,-4.6417,-25,-4.6417
25,-4.5988,-25,-4.5988
25,-4.5559,-25,-4.5559
25,-4.513,-25,-4.513
25,-4.4701,-25,-4.4701
25,-4.4271,-25,-4.4271
25,-4.3842,-25,-4.3842
25,-4.3412,-25,-4.3412
25,-4.2982,-25,-4.2982
25,-4.2552,-25,-4.2552
25,-4.2122,-25,-4.2122
25,-4.1692,-25,-4.1692
25,-4.1262,-25,-4.1262
25,-4.0831,-25,-4.0831
25,-4.0401,-25,-4.0401
25,-3.997,-25,-3.997
25,-3.954,-25,-3.954
25,-3.9109,-25,-3.9109
25,-3.8678,-25,-3.8678
25,-3.8246,-25,-3.8246
25,-3.7815,-25,-3.7815
25,-3.7384,-25,-3.7384
25,-3.6952,-25,-3.6952
25,-3.6521,-25,-3.6521
25,-3.6089,-25,-3.6089
25,-3.5657,-25,-3.5657
25,-3.5225,-25,-3.5225
25,-3.4793,-25,-3.4793
25,-3.4361,-25,-3.4361
25,-3.3929,-25,-3.3929
25,-3.3497,-25,-3.3497
25,-3.3064,-25,-3.3064
25,-3.2632,-25,-3.2632
25,-3.2199,-25,-3.2199
25,-3.1766,-25,-3.1766
25,-3.1333,-25,-3.1333
25,-3.09,-25,-3.09
25,-3.0467,-25,-3.0467
25,-3.0034,-25,-3.0034
25,-2.9601,-25,-2.9601
25,-2.9168,-25,-2.9168
25,-2.8734,-25,-2.8734
25,-2.8301,-25,-2.8301
25,-2.7867,-25,-2.7867
25,-2.7434,-25,-2.7434
25,-2.7,-25,-2.7
25,-2.6566,-25,-2.6566
25,-2.6132,-25,-2.6132
25,-2.5698,-25,-2.5698
25,-2.5264,-25,-2.5264
25,-2.483,-25,-2.483
25,-2.4396,-25,-2.4396
25,-2.3961,-25,-2.3961
25,-2.3527,-25,-2.3527
25,-2.3093,-25,-2.3093
25,-2.2658,-25,-2.2658
25,-2.2224,-25,-2.2224
25,-2.1789,-25,-2.1789
25,-2.1354,-25,-2.1354
25,-2.0919,-25,-2.0919
25,-2.0485,-25,-2.0485
25,-2.005,-25,-2.005
25,-1.9615,-25,-1.9615
25,-1.918,-25,-1.918
25,-1.8745,-25,-1.8745
25,-1.831,-25,-1.831
25,-1.7874,-25,-1.7874
25,-1.7439,-25,-1.7439
25,-1.7004,-25,-1.7004
25,-1.6568,-25,-1.6568
25,-1.6133,-25,-1.6133
25,-1.5698,-25,-1.5698
25,-1.5262,-25,-1.5262
25,-1.4827,-25,-1.4827
25,-1.4391,-25,-1.4391
25,-1.3955,-25,-1.3955
25,-1.352,-25,-1.352
25,-1.3084,-25,-1.3084
25,-1.2648,-25,-1.2648
25,-1.2212,-25,-1.2212
25,-1.1777,-25,-1.1777
25,-1.1341,-25,-1.1341
25,-1.0905,-25,-1.0905
25,-1.0469,-25,-1.0469
25,-1.0033,-25,-1.0033
25,-0.9597,-25,-0.9597
25,-0.91609,-25,-0.91609
25,-0.87249,-25,-0.87249
25,-0.82888,-25,-0.82888
25,-0.78527,-25,-0.78527
25,-0.74166,-25,-0.74166
25,-0.69804,-25,-0.69804
25,-0.65442,-25,-0.65442
25,-0.6108,-25,-0.6108
25,-0.56718,-25,-0.56718
25,-0.52356,-25,-0.52356
25,-0.47994,-25,-0.47994
25,-0.43631,-25,-0.43631
25,-0.39268,-25,-0.39268
25,-0.34905,-25,-0.34905
25,-0.30543,-25,-0.30543
25,-0.26179,-25,-0.26179
25,-0.21816,-25,-0.21816
25,-0.17453,-25,-0.17453
25,-0.1309,-25,-0.1309
25,-0.087266,-25,-0.087266
25,-0.043633,-25,-0.043633
25,-6.1232e-15,-25,-6.1232e-15
25,0,-25,0
25,0,-25,0
25,0,-25,0
25,0,-25,0
24.999,0,-24.999,0
24.999,0,-24.999,0
24.999,0,-24.999,0
24.998,0,-24.998,0
24.998,0,-24.998,0
24.997,0,-24.997,0
24.996,0,-24.996,0
24.995,0,-24.995,0
24.995,0,-24.995,0
24.994,0,-24.994,0
24.993,0,-24.993,0
24.991,0,-24.991,0
24.99,0,-24.99,0
24.989,0,-24.989,0
24.988,0,-24.988,0
24.986,0,-24.986,0
24.985,0,-24.985,0
24.983,0,-24.983,0
24.982,0,-24.982,0
24.98,0,-24.98,0
24.978,0,-24.978,0
24.976,0,-24.976,0
24.974,0,-24.974,0
24.972,0,-24.972,0
24.97,0,-24.97,0
24.968,0,-24.968,0
24.966,0,-24.966,0
24.963,0,-24.963,0
24.961,0,-24.961,0
24.959,0,-24.959,0
24.956,0,-24.956,0
24.953,0,-24.953,0
24.951,0,-24.951,0
24.948,0,-24.948,0
24.945,0,-24.945,0
24.942,0,-24.942,0
24.939,0,-24.939,0
24.936,0,-24.936,0
24.933,0,-24.933,0
24.93,0,-24.93,0
24.926,0,-24.926,0
24.923,0,-24.923,0
24.919,0,-24.919,0
24.916,0,-24.916,0
24.912,0,-24.912,0
24.909,0,-24.909,0
24.905,0,-24.905,0
24.901,0,-24.901,0
24.897,0,-24.897,0
24.893,0,-24.893,0
24.889,0,-24.889,0
24.885,0,-24.885,0
24.881,0,-24.881,0
24.876,0,-24.876,0
24.872,0,-24.872,0
24.868,0,-24.868,0
24.863,0,-24.863,0
24.858,0,-24.858,0
24.854,0,-24.854,0
24.849,0,-24.849,0
24.844,0,-24.844,0
24.839,0,-24.839,0
24.834,0,-24.834,0
24.829,0,-24.829,0
24.824,0,-24.824,0
24.819,0,-24.819,0
24.814,0,-24.814,0
24.808,0,-24.808,0
24.803,0,-24.803,0
24.797,0,-24.797,0
24.792,0,-24.792,0
24.786,0,-24.786,0
24.78,0,-24.78,0
24.775,0,-24.775,0
24.769,0,-24.769,0
24.763,0,-24.763,0
24.757,0,-24.757,0
24.751,0,-24.751,0
24.744,0,-24.744,0
24.738,0,-24.738,0
24.732,0,-24.732,0
24.725,0,-24.725,0
24.719,0,-24.719,0
24.712,0,-24.712,0
24.706,0,-24.706,0
24.699,0,-24.699,0
24.692,0,-24.692,0
24.685,0,-24.685,0
24.678,0,-24.678,0
24.671,0,-24.671,0
24.664,0,-24.664,0
24.657,0,-24.657,0
24.65,0,-24.65,0
24.643,0,-24.643,0
24.635,0,-24.635,0
24.628,0,-24.628,0
24.62,0,-24.62,0
24.613,0,-24.613,0
24.605,0,-24.605,0
24.597,0,-24.597,0
24.589,0,-24.589,0
24.581,0,-24.581,0
24.573,0,-24.573,0
24.565,0,-24.565,0
24.557,0,-24.557,0
24.549,0,-24.549,0
24.541,0,-24.541,0
24.532,0,-24.532,0
24.524,0,-24.524,0
24.515,0,-24.515,0
24.507,0,-24.507,0
24.498,0,-24.498,0
24.489,0,-24.489,0
24.481,0,-24.481,0
24.472,0,-24.472,0
24.463,0,-24.463,0
24.454,0,-24.454,0
24.445,0,-24.445,0
24.435,0,-24.435,0
24.426,0,-24.426,0
24.417,0,-24.417,0
24.407,0,-24.407,0
24.398,0,-24.398,0
24.388,0,-24.388,0
24.379,0,-24.379,0
24.369,0,-24.369,0
24.359,0,-24.359,0
24.349,0,-24.349,0
24.339,0,-24.339,0
24.329,0,-24.329,0
24.319,0,-24.319,0
24.309,0,-24.309,0
24.299,0,-24.299,0
24.289,0,-24.289,0
24.278,0,-24.278,0
24.268,0,-24.268,0
24.257,0,-24.257,0
24.247,0,-24.247,0
24.236,0,-24.236,0
24.225,0,-24.225,0
24.215,0,-24.215,0
24.204,0,-24.204,0
24.193,0,-24.193,0
24.182,0,-24.182,0
24.171,0,-24.171,0
24.159,0,-24.159,0
24.148,0,-24.148,0
24.137,0,-24.137,0
24.125,0,-24.125,0
24.114,0,-24.114,0
24.102,0,-24.102,0
24.091,0,-24.091,0
24.079,0,-24.079,0
24.067,0,-24.067,0
24.055,0,-24.055,0
24.044,0,-24.044,0
24.032,0,-24.032,0
24.019,0,-24.019,0
24.007,0,-24.007,0
23.995,0,-23.995,0
23.983,0,-23.983,0
23.97,0,-23.97,0
23.958,0,-23.958,0
23.946,0,-23.946,0
23.933,0,-23.933,0
23.92,0,-23.92,0
23.908,0,-23.908,0
23.895,0,-23.895,0
23.882,0,-23.882,0
23.869,0,-23.869,0
23.856,0,-23.856,0
23.843,0,-23.843,0
23.83,0,-23.83,0
23.817,0,-23.817,0
23.803,0,-23.803,0
23.79,0,-23.79,0
23.776,0,-23.776,0
23.763,0,-23.763,0
23.749,0,-23.749,0
23.736,0,-23.736,0
23.722,0,-23.722,0
23.708,0,-23.708,0
23.694,0,-23.694,0
23.68,0,-23.68,0
23.666,0,-23.666,0
23.652,0,-23.652,0
23.638,0,-23.638,0
23.624,0,-23.624,0
23.609,0,-23.609,0
23.595,0,-23.595,0
23.581,0,-23.581,0
23.566,0,-23.566,0
23.551,0,-23.551,0
23.537,0,-23.537,0
23.522,0,-23.522,0
23.507,0,-23.507,0
23.492,0,-23.492,0
23.477,0,-23.477,0
23.462,0,-23.462,0
23.447,0,-23.447,0
23.432,0,-23.432,0
23.417,0,-23.417,0
23.401,0,-23.401,0
23.386,0,-23.386,0
23.371,0,-23.371,0
23.355,0,-23.355,0
23.34,0,-23.34,0
23.324,0,-23.324,0
23.308,0,-23.308,0
23.292,0,-23.292,0
23.276,0,-23.276,0
23.26,0,-23.26,0
23.244,0,-23.244,0
23.228,0,-23.228,0
23.212,0,-23.212,0
23.196,0,-23.196,0
23.18,0,-23.18,0
23.163,0,-23.163,0
23.147,0,-23.147,0
23.13,0,-23.13,0
23.114,0,-23.114,0
23.097,0,-23.097,0
23.08,0,-23.08,0
23.063,0,-23.063,0
23.047,0,-23.047,0
23.03,0,-23.03,0
23.013,0,-23.013,0
22.996,0,-22.996,0
22.978,0,-22.978,0
22.961,0,-22.961,0
22.944,0,-22.944,0
22.927,0,-22.927,0
22.909,0,-22.909,0
22.892,0,-22.892,0
22.874,0,-22.874,0
22.856,0,-22.856,0
22.839,0,-22.839,0
22.821,0,-22.821,0
22.803,0,-22.803,0
22.785,0,-22.785,0
22.767,0,-22.767,0
22.749,0,-22.749,0
22.731,0,-22.731,0
22.713,0,-22.713,0
22.694,0,-22.694,0
22.676,0,-22.676,0
22.658,0,-22.658,0
22.639,0,-22.639,0
22.621,0,-22.621,0
22.602,0,-22.602,0
22.583,0,-22.583,0
22.565,0,-22.565,0
22.546,0,-22.546,0
22.527,0,-22.527,0
22.508,0,-22.508,0
22.489,0,-22.489,0
22.47,0,-22.47,0
22.451,0,-22.451,0
22.431,0,-22.431,0
22.412,0,-22.412,0
22.393,0,-22.393,0
22.373,0,-22.373,0
22.354,0,-22.354,0
22.334,0,-22.334,0
22.315,0,-22.315,0
22.295,0,-22.295,0
22.275,0,-22.275,0
22.255,0,-22.255,0
22.235,0,-22.235,0
22.215,0,-22.215,0
22.195,0,-22.195,0
22.175,0,-22.175,0
22.155,0,-22.155,0
22.135,0,-22.135,0
22.115,0,-22.115,0
22.094,0,-22.094,0
22.074,0,-22.074,0
22.053,0,-22.053,0
22.033,0,-22.033,0
22.012,0,-22.012,0
21.991,0,-21.991,0
21.97,0,-21.97,0
21.95,0,-21.95,0
21.929,0,-21.929,0
21.908,0,-21.908,0
21.887,0,-21.887,0
21.865,0,-21.865,0
21.844,0,-21.844,0
21.823,0,-21.823,0
21.802,0,-21.802,0
21.78,0,-21.78,0
21.759,0,-21.759,0
21.737,0,-21.737,0
21.716,0,-21.716,0
21.694,0,-21.694,0
21.672,0,-21.672,0
21.651,0,-21.651,0
21.629,0,-21.629,0
21.607,0,-21.607,0
21.585,0,-21.585,0
21.563,0,-21.563,0
21.541,0,-21.541,0
21.519,0,-21.519,0
21.496,0,-21.496,0
21.474,0,-21.474,0
21.452,0,-21.452,0
21.429,0,-21.429,0
21.407,0,-21.407,0
21.384,0,-21.384,0
21.361,0,-21.361,0
21.339,0,-21.339,0
21.316,0,-21.316,0
21.293,0,-21.293,0
21.27,0,-21.27,0
21.247,0,-21.247,0
21.224,0,-21.224,0
21.201,0,-21.201,0
21.178,0,-21.178,0
21.155,0,-21.155,0
21.132,0,-21.132,0
21.108,0,-21.108,0
21.085,0,-21.085,0
21.061,0,-21.061,0
21.038,0,-21.038,0
21.014,0,-21.014,0
20.99,0,-20.99,0
20.967,0,-20.967,0
20.943,0,-20.943,0
20.919,0,-20.919,0
20.895,0,-20.895,0
20.871,0,-20.871,0
20.847,0,-20.847,0
20.823,0,-20.823,0
20.799,0,-20.799,0
20.775,0,-20.775,0
20.75,0,-20.75,0
20.726,0,-20.726,0
20.702,0,-20.702,0
20.677,0,-20.677,0
20.652,0,-20.652,0
20.628,0,-20.628,0
20.603,0,-20.603,0
20.578,0,-20.578,0
20.554,0,-20.554,0
20.529,0,-20.529,0
20.504,0,-20.504,0
20.479,0,-20.479,0
20.454,0,-20.454,0
20.429,0,-20.429,0
20.403,0,-20.403,0
20.378,0,-20.378,0
20.353,0,-20.353,0
20.328,0,-20.328,0
20.302,0,-20.302,0
20.277,0,-20.277,0
20.251,0,-20.251,0
20.225,0,-20.225,0
20.2,0,-20.2,0
20.174,0,-20.174,0
20.148,0,-20.148,0
20.122,0,-20.122,0
20.096,0,-20.096,0
20.07,0,-20.07,0
20.044,0,-20.044,0
20.018,0,-20.018,0
19.992,0,-19.992,0
19.966,0,-19.966,0
19.94,0,-19.94,0
19.913,0,-19.913,0
19.887,0,-19.887,0
19.86,0,-19.86,0
19.834,0,-19.834,0
19.807,0,-19.807,0
19.781,0,-19.781,0
19.754,0,-19.754,0
19.727,0,-19.727,0
19.7,0,-19.7,0
19.673,0,-19.673,0
19.646,0,-19.646,0
19.619,0,-19.619,0
19.592,0,-19.592,0
19.565,0,-19.565,0
19.538,0,-19.538,0
19.511,0,-19.511,0
19.483,0,-19.483,0
19.456,0,-19.456,0
19.429,0,-19.429,0
19.401,0,-19.401,0
19.374,0,-19.374,0
19.346,0,-19.346,0
19.318,0,-19.318,0
19.291,0,-19.291,0
19.263,0,-19.263,0
19.235,0,-19.235,0
19.207,0,-19.207,0
19.179,0,-19.179,0
19.151,0,-19.151,0
19.123,0,-19.123,0
19.095,0,-19.095,0
19.067,0,-19.067,0
19.038,0,-19.038,0
19.01,0,-19.01,0
18.982,0,-18.982,0
18.953,0,-18.953,0
18.925,0,-18.925,0
18.896,0,-18.896,0
18.868,0,-18.868,0
18.839,0,-18.839,0
18.81,0,-18.81,0
18.782,0,-18.782,0
18.753,0,-18.753,0
18.724,0,-18.724,0
18.695,0,-18.695,0
18.666,0,-18.666,0
18.637,0,-18.637,0
18.608,0,-18.608,0
18.579,0,-18.579,0
18.549,0,-18.549,0
18.52,0,-18.52,0
18.491,0,-18.491,0
18.461,0,-18.461,0
18.432,0,-18.432,0
18.402,0,-18.402,0
18.373,0,-18.373,0
18.343,0,-18.343,0
18.314,0,-18.314,0
18.284,0,-18.284,0
18.254,0,-18.254,0
18.224,0,-18.224,0
18.194,0,-18.194,0
18.164,0,-18.164,0
18.134,0,-18.134,0
18.104,0,-18.104,0
18.074,0,-18.074,0
18.044,0,-18.044,0
18.014,0,-18.014,0
17.983,0,-17.983,0
17.953,0,-17.953,0
17.923,0,-17.923,0
17.892,0,-17.892,0
17.862,0,-17.862,0
17.831,0,-17.831,0
17.801,0,-17.801,0
17.77,0,-17.77,0
17.739,0,-17.739,0
17.708,0,-17.708,0
